2024-04-05 16:33:46,379 | WARNING | GitHub exception with repo lzwme/chatgpt-sites, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/lzwme/chatgpt-sites.git', '/Volumes/T7/data/repos/TypeScript/lzwme@chatgpt-sites'], 128, b"Cloning into '/Volumes/T7/data/repos/TypeScript/lzwme@chatgpt-sites'...\nfatal: could not read Username for 'https://github.com': Device not configured\n")
2024-04-06 02:34:37,995 | WARNING | GitHub exception with repo oslabs-beta/netpulse, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/oslabs-beta/netpulse.git', '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:34:37,995 | WARNING | GitHub exception with repo oslabs-beta/netpulse, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/oslabs-beta/netpulse.git', '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:34:37,995 | WARNING | GitHub exception with repo oslabs-beta/netpulse, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/oslabs-beta/netpulse.git', '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:34:37,995 | WARNING | GitHub exception with repo oslabs-beta/netpulse, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/oslabs-beta/netpulse.git', '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:34:37,995 | WARNING | GitHub exception with repo oslabs-beta/netpulse, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/oslabs-beta/netpulse.git', '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/oslabs-beta@netpulse'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:38:10,280 | WARNING | GitHub exception with repo star3am/hashiqube, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/star3am/hashiqube.git', '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'...\nPOST git-upload-pack (gzip 2977 to 1528 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:38:10,280 | WARNING | GitHub exception with repo star3am/hashiqube, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/star3am/hashiqube.git', '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'...\nPOST git-upload-pack (gzip 2977 to 1528 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:38:10,280 | WARNING | GitHub exception with repo star3am/hashiqube, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/star3am/hashiqube.git', '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'...\nPOST git-upload-pack (gzip 2977 to 1528 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:38:10,280 | WARNING | GitHub exception with repo star3am/hashiqube, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/star3am/hashiqube.git', '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'...\nPOST git-upload-pack (gzip 2977 to 1528 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:38:10,280 | WARNING | GitHub exception with repo star3am/hashiqube, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/star3am/hashiqube.git', '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'...\nPOST git-upload-pack (gzip 2977 to 1528 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:38:10,280 | WARNING | GitHub exception with repo star3am/hashiqube, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/star3am/hashiqube.git', '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'...\nPOST git-upload-pack (gzip 2977 to 1528 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:38:10,280 | WARNING | GitHub exception with repo star3am/hashiqube, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/star3am/hashiqube.git', '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'...\nPOST git-upload-pack (gzip 2977 to 1528 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:38:10,280 | WARNING | GitHub exception with repo star3am/hashiqube, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/star3am/hashiqube.git', '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'...\nPOST git-upload-pack (gzip 2977 to 1528 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:38:10,280 | WARNING | GitHub exception with repo star3am/hashiqube, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/star3am/hashiqube.git', '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/star3am@hashiqube'...\nPOST git-upload-pack (gzip 2977 to 1528 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:44:22,413 | WARNING | GitHub exception with repo bouzidanas/streamlit-code-editor, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/bouzidanas/streamlit-code-editor.git', '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:44:22,413 | WARNING | GitHub exception with repo bouzidanas/streamlit-code-editor, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/bouzidanas/streamlit-code-editor.git', '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:44:22,413 | WARNING | GitHub exception with repo bouzidanas/streamlit-code-editor, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/bouzidanas/streamlit-code-editor.git', '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:44:22,413 | WARNING | GitHub exception with repo bouzidanas/streamlit-code-editor, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/bouzidanas/streamlit-code-editor.git', '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:44:22,413 | WARNING | GitHub exception with repo bouzidanas/streamlit-code-editor, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/bouzidanas/streamlit-code-editor.git', '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:44:22,413 | WARNING | GitHub exception with repo bouzidanas/streamlit-code-editor, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/bouzidanas/streamlit-code-editor.git', '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:44:22,413 | WARNING | GitHub exception with repo bouzidanas/streamlit-code-editor, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/bouzidanas/streamlit-code-editor.git', '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:44:22,413 | WARNING | GitHub exception with repo bouzidanas/streamlit-code-editor, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/bouzidanas/streamlit-code-editor.git', '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:44:22,413 | WARNING | GitHub exception with repo bouzidanas/streamlit-code-editor, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/bouzidanas/streamlit-code-editor.git', '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/bouzidanas@streamlit-code-editor'...\nPOST git-upload-pack (577 bytes)\nerror: RPC failed; curl 56 Recv failure: Connection reset by peer\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:45:22,141 | WARNING | GitHub exception with repo andrewwoan/PSU-VR, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/andrewwoan/PSU-VR.git', '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:45:22,141 | WARNING | GitHub exception with repo andrewwoan/PSU-VR, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/andrewwoan/PSU-VR.git', '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:45:22,141 | WARNING | GitHub exception with repo andrewwoan/PSU-VR, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/andrewwoan/PSU-VR.git', '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:45:22,141 | WARNING | GitHub exception with repo andrewwoan/PSU-VR, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/andrewwoan/PSU-VR.git', '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:45:22,141 | WARNING | GitHub exception with repo andrewwoan/PSU-VR, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/andrewwoan/PSU-VR.git', '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:45:22,141 | WARNING | GitHub exception with repo andrewwoan/PSU-VR, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/andrewwoan/PSU-VR.git', '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:45:22,141 | WARNING | GitHub exception with repo andrewwoan/PSU-VR, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/andrewwoan/PSU-VR.git', '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:45:22,141 | WARNING | GitHub exception with repo andrewwoan/PSU-VR, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/andrewwoan/PSU-VR.git', '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:45:22,141 | WARNING | GitHub exception with repo andrewwoan/PSU-VR, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/andrewwoan/PSU-VR.git', '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/andrewwoan@PSU-VR'...\nPOST git-upload-pack (327 bytes)\nerror: RPC failed; curl 18 Transferred a partial file\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:47:29,733 | WARNING | GitHub exception with repo Kritika30032002/ReactCreations, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/Kritika30032002/ReactCreations.git', '/Volumes/T7/data/repos/JavaScript/Kritika30032002@ReactCreations'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/Kritika30032002@ReactCreations'...\nPOST git-upload-pack (177 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:47:29,733 | WARNING | GitHub exception with repo Kritika30032002/ReactCreations, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/Kritika30032002/ReactCreations.git', '/Volumes/T7/data/repos/JavaScript/Kritika30032002@ReactCreations'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/Kritika30032002@ReactCreations'...\nPOST git-upload-pack (177 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
2024-04-06 02:47:29,733 | WARNING | GitHub exception with repo Kritika30032002/ReactCreations, GitCommandError(['git', 'clone', '-v', '--', 'https://github.com/Kritika30032002/ReactCreations.git', '/Volumes/T7/data/repos/JavaScript/Kritika30032002@ReactCreations'], 128, b"Cloning into '/Volumes/T7/data/repos/JavaScript/Kritika30032002@ReactCreations'...\nPOST git-upload-pack (177 bytes)\nerror: RPC failed; curl 92 HTTP/2 stream 3 was not closed cleanly: CANCEL (err 8)\nfatal: the remote end hung up unexpectedly\nfatal: early EOF\nfatal: index-pack failed\n")
